,gdp_growth_yoy_lag_6,UNRATE_lag_3,unemployment_change,DGS10,yield_curve_slope,inflation_yoy,gdp_growth_yoy_lag_3,fed_funds_momentum,real_fed_funds,CPIAUCSL,gdp_growth_yoy,employment_growth_yoy,gdp_growth_yoy_lag_1,employment_growth_yoy_lag_3
1975-10-01,3.261529344324709,8.6,2.4000000000000004,8.47,2.6500000000000004,7.647058823529407,5.798098651334427,-0.2799999999999993,-1.8270588235294063,54.9,6.657856358889069,-1.3862393488490388,3.5092105653468986,-2.372958950099191
1975-11-01,2.211289288640184,8.4,1.700000000000001,8.295,3.075,7.37864077669903,3.5092105653468986,-0.92,-2.1586407766990305,55.3,3.0418991472786594,-0.7410719989778269,6.657856358889069,-1.8646891972678328
1975-12-01,2.211289288640184,8.4,0.9999999999999992,8.12,2.919999999999999,7.129094412331405,3.5092105653468986,-1.04,-1.9290944123314049,55.6,3.0418991472786594,0.4700458455674017,3.0418991472786594,-1.758046050120854
1976-01-01,5.798098651334427,8.4,-0.1999999999999993,8.033333333333333,3.163333333333333,6.692160611854692,6.657856358889069,-0.9500000000000002,-1.822160611854692,55.8,6.472435694985457,1.5654716468503027,3.0418991472786594,-1.3862393488490388
1976-02-01,3.5092105653468986,8.3,-0.3999999999999994,7.946666666666666,3.1766666666666667,6.273764258555126,3.0418991472786594,-0.4500000000000002,-1.503764258555126,55.9,3.3292637034993744,2.4675628591487087,6.472435694985457,-0.7410719989778269
1976-03-01,3.5092105653468986,8.2,-1.0,7.86,3.0200000000000005,6.060606060606055,3.0418991472786594,-0.3600000000000003,-1.2206060606060554,56.0,3.3292637034993744,3.131197161047905,3.3292637034993744,0.4700458455674017
1976-04-01,6.657856358889069,7.9,-1.1000000000000003,7.68,2.8599999999999994,5.849056603773595,6.472435694985457,-0.0499999999999998,-1.0290566037735944,56.1,5.136758292935029,3.703897462725614,3.3292637034993744,1.5654716468503027
1976-05-01,3.0418991472786594,7.7,-1.5999999999999996,7.81,2.5200000000000005,6.214689265536721,3.3292637034993744,0.5200000000000005,-0.9246892655367214,56.4,1.7492572042535848,3.508039256629769,5.136758292935029,2.4675628591487087
1976-06-01,3.0418991472786594,7.6,-1.200000000000001,7.94,2.46,5.981308411214958,3.3292637034993744,0.6400000000000006,-0.501308411214958,56.7,1.7492572042535848,3.7310019471779032,1.7492572042535848,3.131197161047905
1976-07-01,6.472435694985457,7.7,-0.7999999999999998,7.88,2.5700000000000003,5.555555555555558,5.136758292935029,0.4899999999999993,-0.2455555555555584,57.0,3.6293035874466417,3.617298423863491,1.7492572042535848,3.703897462725614
1976-08-01,3.3292637034993744,7.4,-0.6000000000000005,7.76,2.47,5.719557195571956,1.7492572042535848,0.0,-0.4295571955719559,57.3,1.8477249218822545,3.306417119230609,3.6293035874466417,3.508039256629769
1976-09-01,3.3292637034993744,7.6,-0.8000000000000007,7.64,2.39,5.494505494505497,1.7492572042535848,-0.2300000000000004,-0.2445054945054972,57.6,1.8477249218822545,3.449526078624343,1.8477249218822545,3.7310019471779032
1976-10-01,5.136758292935029,7.8,-0.7000000000000002,7.49,2.4700000000000006,5.464480874316946,3.6293035874466417,-0.29,-0.4444808743169464,57.9,4.423667031612033,3.0577766314160426,1.8477249218822545,3.617298423863491
1976-11-01,1.7492572042535848,7.8,-0.5000000000000009,7.38,2.43,5.063291139240511,1.8477249218822545,-0.3399999999999998,-0.1132911392405109,58.1,2.529209279545075,3.288923215549988,4.423667031612033,3.306417119230609
1976-12-01,1.7492572042535848,7.6,-0.3999999999999994,6.97,2.3199999999999994,5.035971223021574,1.8477249218822545,-0.5999999999999996,-0.3859712230215733,58.4,2.529209279545075,3.115987541176924,2.529209279545075,3.449526078624343
1977-01-01,3.6293035874466417,7.7,-0.4000000000000003,7.19,2.579999999999999,5.197132616487465,4.423667031612033,-0.4099999999999992,-0.5871326164874651,58.7,5.411442425835822,2.785880794364548,2.529209279545075,3.0577766314160426
1977-02-01,1.8477249218822545,7.8,-0.1000000000000005,7.41,2.7300000000000004,6.082289803220031,2.529209279545075,-0.2700000000000004,-1.4022898032200315,59.3,2.8111336920900065,2.755785627283802,5.411442425835822,3.288923215549988
1977-03-01,1.8477249218822545,7.8,-0.1999999999999993,7.49,2.8,6.428571428571428,2.529209279545075,0.04,-1.7385714285714275,59.6,2.8111336920900065,2.964021860135624,2.8111336920900065,3.115987541176924
1977-04-01,4.423667031612033,7.5,-0.5,7.43,2.6999999999999997,6.951871657754016,5.411442425835822,0.1200000000000001,-2.221871657754016,60.0,6.288460832571219,3.072188871512882,2.8111336920900065,2.785880794364548
1977-05-01,2.529209279545075,7.6,-0.4000000000000003,7.404999999999999,2.055,6.737588652482285,2.8111336920900065,0.6699999999999999,-1.3875886524822851,60.2,3.382247637590985,3.500100867460154,6.288460832571219,2.755785627283802
1977-06-01,2.529209279545075,7.4,-0.3999999999999994,7.38,1.99,6.701940035273357,2.8111336920900065,0.6999999999999993,-1.3119400352733577,60.5,3.382247637590985,3.920580528119322,3.382247637590985,2.964021860135624
1977-07-01,5.411442425835822,7.2,-0.8999999999999995,7.34,1.92,6.666666666666665,6.288460832571219,0.6899999999999995,-1.2466666666666653,60.8,6.528304657234463,4.132148289690374,3.382247637590985,3.072188871512882
1977-08-01,2.8111336920900065,7.0,-0.7999999999999998,7.43,1.5299999999999994,6.631762652705064,3.382247637590985,0.5500000000000007,-0.731762652705064,61.1,3.043130800049987,4.22939877546924,6.528304657234463,3.500100867460154
1977-09-01,2.8111336920900065,7.2,-0.7999999999999998,7.3,1.16,6.423611111111094,3.382247637590985,0.75,-0.2836111111110941,61.3,3.043130800049987,4.556150803584846,3.043130800049987,3.920580528119322
1977-10-01,6.288460832571219,6.9,-0.9000000000000004,7.465,0.995,6.390328151986191,6.528304657234463,1.0499999999999998,0.0796718480138087,61.6,5.270709939009932,4.866664163882328,3.043130800049987,4.132148289690374
1977-11-01,3.382247637590985,7.0,-1.0,7.63,1.12,6.712564543889843,3.043130800049987,0.6099999999999994,-0.2025645438898431,62.0,2.161792951810093,4.901545363908277,5.270709939009932,4.22939877546924
1977-12-01,3.382247637590985,6.8,-1.3999999999999997,7.58,1.0200000000000005,6.67808219178081,3.043130800049987,0.4199999999999999,-0.1180821917808101,62.3,2.161792951810093,4.924920445505165,2.161792951810093,4.556150803584846
1978-01-01,6.528304657234463,6.8,-1.0999999999999996,7.77,1.0699999999999994,6.814310051107331,5.270709939009932,0.2300000000000004,-0.1143100511073305,62.7,3.978667653541024,4.8382699219234215,2.161792951810093,4.866664163882328
1978-02-01,3.043130800049987,6.8,-1.2999999999999998,7.96,1.1799999999999995,6.239460370994943,2.161792951810093,0.2700000000000004,0.5405396290050577,63.0,1.778428754268191,4.889613276040894,3.978667653541024,4.901545363908277
1978-03-01,3.043130800049987,6.4,-1.1000000000000003,8.05,1.260000000000001,6.375838926174482,2.161792951810093,0.2300000000000004,0.4141610738255181,63.4,1.778428754268191,4.999324249609916,1.778428754268191,4.924920445505165
1978-04-01,5.270709939009932,6.4,-1.1000000000000003,8.145,1.255,6.499999999999995,3.978667653541024,0.1899999999999995,0.390000000000005,63.9,7.733000041584459,5.425313234142526,1.778428754268191,4.8382699219234215
1978-05-01,2.161792951810093,6.3,-1.0,8.24,0.8799999999999999,7.14285714285714,1.778428754268191,0.5800000000000001,0.2171428571428606,64.5,5.850523888212944,5.385683656563689,7.733000041584459,4.889613276040894
1978-06-01,2.161792951810093,6.3,-1.2999999999999998,8.41,0.8100000000000005,7.438016528925617,1.778428754268191,0.8099999999999996,0.1619834710743823,65.0,5.850523888212944,5.409271651634184,5.850523888212944,4.999324249609916
1978-07-01,3.978667653541024,6.1,-0.7000000000000002,8.475,0.665,7.7302631578947345,7.733000041584459,0.92,0.0797368421052651,65.5,8.729639179937877,5.275611463891639,5.850523888212944,5.425313234142526
1978-08-01,1.778428754268191,6.0,-1.0999999999999996,8.54,0.5,7.855973813420625,5.850523888212944,0.6799999999999988,0.1840261865793744,65.9,2.719982089805728,5.3060487511285,8.729639179937877,5.385683656563689
1978-09-01,1.778428754268191,5.9,-0.7999999999999998,8.38,-0.0699999999999985,8.482871125611746,5.850523888212944,0.8499999999999996,-0.0328711256117468,66.5,2.719982089805728,4.895130010056037,2.719982089805728,5.409271651634184
1978-10-01,7.733000041584459,6.2,-1.0,8.52,-0.4400000000000013,8.92857142857142,8.729639179937877,1.1500000000000012,0.0314285714285809,67.1,6.232370188618885,4.959427207637224,2.719982089805728,5.275611463891639
1978-11-01,5.850523888212944,5.9,-0.8999999999999995,8.66,-1.0999999999999996,8.870967741935477,2.719982089805728,1.7200000000000006,0.8890322580645229,67.5,3.4193815335193056,5.0111080750359305,6.232370188618885,5.3060487511285
1978-12-01,5.850523888212944,6.0,-0.4000000000000003,8.8,-1.2299999999999986,8.988764044943842,2.719982089805728,1.58,1.0412359550561572,67.9,3.4193815335193056,5.0479800971448885,3.4193815335193056,4.895130010056037
1979-01-01,8.729639179937877,5.8,-0.5,8.870000000000001,-1.1999999999999993,9.250398724082933,6.232370188618885,1.1099999999999994,0.8196012759170692,68.5,5.49286383224088,4.981440764120393,3.4193815335193056,4.959427207637224
1979-02-01,2.719982089805728,5.9,-0.3999999999999994,8.94,-1.120000000000001,9.84126984126985,3.4193815335193056,0.3000000000000007,0.2187301587301497,69.2,2.004926221734893,4.834722418420689,5.49286383224088,5.0111080750359305
1979-03-01,2.719982089805728,6.0,-0.5,9.17,-0.92,10.252365930599373,3.4193815335193056,0.0600000000000005,-0.1623659305993712,69.9,2.004926221734893,4.702784928621573,2.004926221734893,5.0479800971448885
1979-04-01,6.232370188618885,5.9,-0.2999999999999998,9.265,-0.7449999999999992,10.485133020344284,5.49286383224088,-0.0600000000000005,-0.475133020344284,70.6,4.6144672336814185,3.777767461293835,2.004926221734893,4.981440764120393
1979-05-01,3.4193815335193056,5.9,-0.4000000000000003,9.36,-0.8800000000000008,10.697674418604652,2.004926221734893,0.1799999999999997,-0.4576744186046522,71.4,2.558249987136896,3.791513021766524,4.6144672336814185,4.834722418420689
1979-06-01,3.4193815335193056,5.8,-0.2000000000000001,9.05,-1.2399999999999984,11.076923076923071,2.004926221734893,0.1999999999999993,-0.786923076923074,72.2,2.558249987136896,3.63197239792985,2.558249987136896,4.702784928621573
1979-07-01,5.49286383224088,5.8,-0.5,9.02,-1.450000000000001,11.45038167938932,4.6144672336814185,0.4600000000000008,-0.9803816793893194,73.0,5.578819050031458,3.45511673776433,2.558249987136896,3.777767461293835
1979-08-01,2.004926221734893,5.6,0.0999999999999996,8.99,-1.9499999999999995,11.836115326251884,2.558249987136896,0.6999999999999993,-0.8961153262518842,73.7,2.94522289847321,3.220054181955345,5.578819050031458,3.791513021766524
1979-09-01,2.004926221734893,5.7,-0.0999999999999996,9.25,-2.18,11.879699248120312,2.558249987136896,1.1400000000000006,-0.4496992481203126,74.4,2.94522289847321,3.0883007498202497,2.94522289847321,3.63197239792985
1979-10-01,4.6144672336814185,5.7,0.2000000000000001,9.51,-4.26,12.071535022354718,5.578819050031458,3.299999999999999,1.6984649776452816,75.2,5.118616635156736,2.870753558597472,2.94522289847321,3.45511673776433
1979-11-01,2.558249987136896,6.0,0.0,10.79,-2.390000000000001,12.5925925925926,2.94522289847321,2.24,0.5874074074074009,76.0,2.111213784856214,2.46857711757984,5.118616635156736,3.220054181955345
1979-12-01,2.558249987136896,5.9,0.0,10.956666666666663,-2.823333333333334,13.254786450662737,2.94522289847321,2.35,0.5252135493372627,76.9,2.111213784856214,2.256656629563225,2.111213784856214,3.0883007498202497
1980-01-01,5.578819050031458,6.0,0.3999999999999994,11.123333333333331,-2.696666666666667,13.868613138686126,5.118616635156736,0.0500000000000007,-0.0486131386861252,78.0,4.583843317782321,2.2430411674623896,2.111213784856214,2.870753558597472
1980-02-01,2.94522289847321,5.9,0.3999999999999994,11.29,-2.8400000000000016,14.161849710982644,2.111213784856214,0.9500000000000012,-0.0318497109826427,79.0,2.421506356917691,2.052664083993028,4.583843317782321,2.46857711757984
1980-03-01,2.94522289847321,6.0,0.5,11.989999999999998,-5.200000000000003,14.592274678111572,2.111213784856214,3.410000000000002,2.5977253218884293,80.1,2.421506356917691,1.6931347019971232,2.421506356917691,2.256656629563225
1980-04-01,5.118616635156736,6.3,1.1000000000000003,12.69,-4.92,14.589235127478762,4.583843317782321,3.789999999999999,3.0207648725212373,80.9,2.697215702730249,1.601485176196915,2.421506356917691,2.2430411674623896
1980-05-01,2.111213784856214,6.3,1.9000000000000004,10.57,-0.4100000000000001,14.425770308123242,2.421506356917691,-3.1500000000000004,-3.445770308123242,81.7,0.2691908717411095,0.70275868981724,2.697215702730249,2.052664083993028
1980-06-01,2.111213784856214,6.3,1.8999999999999997,10.35,0.8800000000000008,14.265927977839322,2.421506356917691,-7.720000000000001,-4.795927977839321,82.5,0.2691908717411095,-0.0077684556310186,0.2691908717411095,1.6931347019971232
1980-07-01,4.583843317782321,6.9,2.1,10.13,1.1000000000000014,13.15068493150684,2.697215702730249,-8.58,-4.12068493150684,82.6,2.3887015823835123,-0.4178813305696249,0.2691908717411095,1.601485176196915
1980-08-01,2.421506356917691,7.5,1.7000000000000002,10.76,1.1500000000000004,12.890094979647216,0.2691908717411095,-1.370000000000001,-3.2800949796472167,83.2,2.1138204988146114,-0.2225913621262454,2.3887015823835123,0.70275868981724
1980-09-01,2.421506356917691,7.6,1.5999999999999996,11.27,0.4000000000000003,12.768817204301076,0.2691908717411095,1.3999999999999986,-1.8988172043010767,83.9,2.1138204988146114,-0.1262081105317336,2.1138204988146114,-0.0077684556310186
1980-10-01,2.697215702730249,7.8,1.5,11.78,-1.0300000000000011,12.632978723404252,2.3887015823835123,3.780000000000001,0.177021276595747,84.7,6.727969880086593,0.0099468396679958,2.1138204988146114,-0.4178813305696249
1980-11-01,0.2691908717411095,7.7,1.5999999999999996,12.35,-3.5,12.631578947368416,2.1138204988146114,6.24,3.218421052631584,85.6,4.518633578424924,0.1921102315259437,6.727969880086593,-0.2225913621262454
1980-12-01,0.2691908717411095,7.5,1.2000000000000002,12.92,-5.979999999999999,12.353706111833551,2.1138204988146114,8.03,6.546293888166447,86.4,4.518633578424924,0.2988794776777936,4.518633578424924,-0.1262081105317336
1981-01-01,2.3887015823835123,7.5,1.2000000000000002,12.975,-6.104999999999999,11.794871794871796,6.727969880086593,6.269999999999998,7.285128205128201,87.2,9.372469571847608,0.2566079295154289,4.518633578424924,0.0099468396679958
1981-02-01,2.1138204988146114,7.5,1.1000000000000003,13.03,-2.8999999999999986,11.392405063291132,4.518633578424924,0.08,4.537594936708867,88.0,4.643991054265606,0.2442701055202834,9.372469571847608,0.1921102315259437
1981-03-01,2.1138204988146114,7.2,1.1000000000000003,13.085,-1.6149999999999984,10.611735330836458,4.518633578424924,-4.199999999999999,4.088264669163541,88.6,4.643991054265606,0.2373782886783804,4.643991054265606,0.2988794776777936
1981-04-01,6.727969880086593,7.5,0.2999999999999998,13.14,-2.58,10.13597033374536,9.372469571847608,-3.3599999999999977,5.584029666254642,89.1,5.927704612573148,0.4777157701240542,4.643991054265606,0.2566079295154289
1981-05-01,4.518633578424924,7.4,0.0,14.05,-4.469999999999999,9.79192166462668,4.643991054265606,2.59,8.72807833537332,89.7,1.2267436910370133,0.9688122096881192,5.927704612573148,0.2442701055202834
1981-06-01,4.518633578424924,7.4,-0.0999999999999996,13.46,-5.640000000000001,9.696969696969692,4.643991054265606,4.400000000000002,9.40303030303031,90.5,1.2267436910370133,1.541603311838946,1.2267436910370133,0.2373782886783804
1981-07-01,9.372469571847608,7.2,-0.5999999999999996,14.04,-5.0,10.774818401937058,5.927704612573148,3.3199999999999985,8.265181598062942,91.5,4.366005314630339,1.960151380231512,1.2267436910370133,0.4777157701240542
1981-08-01,4.643991054265606,7.5,-0.2999999999999998,14.725,-3.0950000000000006,10.817307692307686,1.2267436910370133,-0.6999999999999993,7.002692307692314,92.2,3.101217631948061,1.6270990799009954,4.366005314630339,0.9688122096881192
1981-09-01,4.643991054265606,7.5,0.0999999999999996,15.41,-0.4599999999999991,10.96543504171632,1.2267436910370133,-3.230000000000002,4.904564958283679,93.1,3.101217631948061,1.4011284404686686,3.101217631948061,1.541603311838946
1981-10-01,5.927704612573148,7.2,0.4000000000000003,15.75,0.6699999999999999,10.271546635182991,4.366005314630339,-3.959999999999999,4.808453364817007,93.4,3.7402309288886215,0.9835340921648728,3.101217631948061,1.960151380231512
1981-11-01,1.2267436910370133,7.4,0.8000000000000007,14.56,1.2499999999999982,9.579439252336464,3.101217631948061,-4.51,3.730560747663537,93.8,0.6197921921947902,0.4672330765755239,3.7402309288886215,1.6270990799009954
1981-12-01,1.2267436910370133,7.6,1.2999999999999998,13.37,1.0,8.912037037037024,3.101217631948061,-3.5,3.457962962962976,94.1,0.6197921921947902,-0.052780312943268,0.6197921921947902,1.4011284404686686
1982-01-01,4.366005314630339,7.9,1.0999999999999996,13.975,0.754999999999999,8.25688073394495,3.7402309288886215,-1.8599999999999997,4.963119266055051,94.4,0.4199522236490338,-0.5140992826777158,0.6197921921947902,0.9835340921648728
1982-02-01,3.101217631948061,8.3,1.5,14.58,-0.1999999999999993,7.613636363636367,0.6197921921947902,1.4699999999999989,7.1663636363636325,94.7,-0.1986090054370559,-0.5949179518138448,0.4199522236490338,0.4672330765755239
1982-03-01,3.101217631948061,8.5,1.5999999999999996,13.85,-0.8300000000000001,6.884875846501148,0.6197921921947902,2.3100000000000005,7.795124153498851,94.7,-0.1986090054370559,-0.8507839052735444,-0.1986090054370559,-0.052780312943268
1982-04-01,3.7402309288886215,8.6,2.1000000000000005,14.1,-0.8399999999999999,6.621773288439958,0.4199522236490338,1.7199999999999989,8.31822671156004,95.0,1.5591843253725202,-1.2411949651085052,-0.1986090054370559,-0.5140992826777158
1982-05-01,0.6197921921947902,8.9,1.9000000000000004,14.015,-0.4349999999999987,6.911928651059096,-0.1986090054370559,-0.33,7.538071348940903,95.9,1.7612914141700964,-1.302357167893442,1.5591843253725202,-0.5949179518138448
1982-06-01,0.6197921921947902,9.0,2.1,13.93,-0.2200000000000006,7.182320441988943,-0.1986090054370559,-0.5299999999999994,6.967679558011057,97.0,1.7612914141700964,-1.7761503989507044,1.7612914141700964,-0.8507839052735444
1982-07-01,0.4199522236490338,9.3,2.6000000000000005,14.4,1.8100000000000005,6.557377049180335,1.5591843253725202,-2.35,6.032622950819665,97.5,2.810369965873649,-2.270717568585501,1.7612914141700964,-1.2411949651085052
1982-08-01,-0.1986090054370559,9.4,2.4000000000000004,13.58,3.460000000000001,5.965292841648595,1.7612914141700964,-4.33,4.154707158351404,97.7,1.030921028147902,-2.404849014361388,2.810369965873649,-1.302357167893442
1982-09-01,-0.1986090054370559,9.6,2.5,12.76,2.4499999999999997,4.940923737916236,1.7612914141700964,-3.84,5.369076262083764,97.7,1.030921028147902,-2.5077341845491263,1.030921028147902,-1.7761503989507044
1982-10-01,1.5591843253725202,9.8,2.5,11.51,1.799999999999999,5.032119914346889,2.810369965873649,-2.879999999999999,4.677880085653112,98.1,2.1185352097796706,-2.706281462026705,1.030921028147902,-2.270717568585501
1982-11-01,1.7612914141700964,9.8,2.5,10.56,1.3600000000000012,4.47761194029852,1.030921028147902,-0.92,4.722388059701479,98.0,1.0765161502672704,-2.615963409417465,2.1185352097796706,-2.404849014361388
1982-12-01,1.7612914141700964,10.1,2.3000000000000007,10.74,1.790000000000001,3.825717321997879,1.030921028147902,-1.3600000000000012,5.12428267800212,97.7,1.0765161502672704,-2.336762198140707,1.0765161502672704,-2.5077341845491263
1983-01-01,2.810369965873649,10.4,1.8000000000000007,10.76,2.08,3.7076271186440746,2.1185352097796706,-1.0300000000000011,4.972372881355925,97.9,3.1812464761243886,-1.7390824269861382,1.0765161502672704,-2.706281462026705
1983-02-01,1.030921028147902,10.8,1.5,10.78,2.27,3.484688489968324,1.0765161502672704,-0.6899999999999995,5.025311510031676,98.0,2.0823138806328467,-1.817519295959724,3.1812464761243886,-2.615963409417465
1983-03-01,1.030921028147902,10.8,1.3000000000000007,10.22,1.450000000000001,3.590285110876445,1.0765161502672704,-0.1799999999999997,5.179714889123554,98.1,2.0823138806328467,-1.486166707211889,2.0823138806328467,-2.336762198140707
1983-04-01,2.1185352097796706,10.4,0.8999999999999986,10.403333333333334,1.6033333333333335,4.000000000000004,3.1812464761243886,0.120000000000001,4.799999999999997,98.8,5.181009245682877,-0.8718801996672187,2.0823138806328467,-1.7390824269861382
1983-05-01,1.0765161502672704,10.4,0.6999999999999993,10.586666666666666,1.9566666666666648,3.44108446298228,2.0823138806328467,0.120000000000001,5.188915537017721,99.2,3.035486997946979,-0.5138335534420224,5.181009245682877,-1.817519295959724
1983-06-01,1.0765161502672704,10.3,0.5,10.77,1.7899999999999991,2.4742268041237248,2.0823138806328467,0.2100000000000008,6.505773195876276,99.4,3.035486997946979,0.1735937239192075,3.035486997946979,-1.486166707211889
1983-07-01,3.1812464761243886,10.2,-0.4000000000000003,10.93,1.5600000000000005,2.358974358974364,5.181009245682877,0.5699999999999985,7.011025641025635,99.8,6.2119304557217925,1.023223601166201,3.035486997946979,-0.8718801996672187
1983-08-01,2.0823138806328467,10.1,-0.3000000000000007,11.8,2.24,2.456499488229258,3.035486997946979,0.9299999999999996,7.103500511770743,100.1,3.0828635359758216,0.8571780267000895,6.2119304557217925,-0.5138335534420224
1983-09-01,2.0823138806328467,10.1,-0.9000000000000004,11.97,2.5200000000000014,2.763561924257929,3.035486997946979,0.4699999999999988,6.68643807574207,100.4,3.0828635359758216,2.3143424195194218,3.0828635359758216,0.1735937239192075
1983-10-01,5.181009245682877,9.4,-1.5999999999999996,11.83,2.35,2.752293577981657,6.2119304557217925,0.1100000000000012,6.727706422018343,100.8,6.031493933243337,2.9390261734171697,3.0828635359758216,1.023223601166201
1983-11-01,3.035486997946979,9.5,-2.3000000000000007,11.69,2.35,3.1632653061224536,3.0828635359758216,-0.2200000000000006,6.176734693877546,101.1,2.860446728120269,3.479152118577256,6.031493933243337,0.8571780267000895
1983-12-01,3.035486997946979,9.2,-2.5,11.63,2.16,3.787103377686796,3.0828635359758216,0.0200000000000013,5.682896622313205,101.4,2.860446728120269,3.8965427898750793,2.860446728120269,2.3143424195194218
1984-01-01,6.2119304557217925,8.8,-2.4000000000000004,11.635000000000002,2.075000000000001,4.290091930541351,6.031493933243337,0.08,5.2699080694586495,102.1,5.932891843957688,4.138667265984952,2.860446728120269,2.9390261734171697
1984-02-01,3.0828635359758216,8.5,-2.6000000000000005,11.64,2.0500000000000007,4.693877551020398,2.860446728120269,0.25,4.896122448979602,102.6,2.9870034727327965,4.768491964416244,5.932891843957688,3.479152118577256
1984-03-01,3.0828635359758216,8.3,-2.500000000000001,12.07,2.16,4.892966360856277,2.860446728120269,0.4399999999999995,5.017033639143723,102.9,2.9870034727327965,4.870355819957339,2.9870034727327965,3.8965427898750793
1984-04-01,6.031493933243337,8.0,-2.499999999999999,12.445,2.155000000000001,4.5546558704453455,5.932891843957688,0.7299999999999986,5.735344129554654,103.3,5.663021061447182,4.955015442460042,2.9870034727327965,4.138667265984952
1984-05-01,2.860446728120269,7.8,-2.6999999999999997,12.82,2.5,4.3346774193548265,2.9870034727327965,0.7300000000000004,5.985322580645174,103.5,2.598403195042853,4.968542233724516,5.663021061447182,4.768491964416244
1984-06-01,2.860446728120269,7.8,-2.8999999999999995,13.63,2.5700000000000003,4.325955734406439,2.9870034727327965,1.1500000000000004,6.734044265593561,103.7,2.598403195042853,4.95217782517412,2.598403195042853,4.870355819957339
1984-07-01,5.932891843957688,7.7,-1.9000000000000004,13.22,1.99,4.308617234468937,5.663021061447182,0.9400000000000012,6.921382765531064,104.1,4.508535450124285,4.812189701117897,2.598403195042853,4.955015442460042
1984-08-01,2.9870034727327965,7.4,-2.0,12.81,1.17,4.295704295704317,2.598403195042853,1.3200000000000005,7.344295704295684,104.4,1.861756319394381,5.439980472433947,4.508535450124285,4.968542233724516
1984-09-01,2.9870034727327965,7.2,-1.8999999999999997,12.675,1.375,4.2828685258964105,2.598403195042853,0.2400000000000002,7.01713147410359,104.7,1.861756319394381,4.490010630486485,1.861756319394381,4.95217782517412
1984-10-01,5.663021061447182,7.5,-1.4000000000000004,12.54,2.549999999999999,4.265873015873023,4.508535450124285,-1.2400000000000002,5.724126984126977,105.1,3.465432096610121,4.489729020979016,1.861756319394381,4.812189701117897
1984-11-01,2.598403195042853,7.5,-1.2999999999999998,11.66,2.2300000000000004,4.154302670623156,1.861756319394381,-2.210000000000001,5.275697329376844,105.3,1.574364938483197,4.470204081632656,3.465432096610121,5.439980472433947
1984-12-01,2.598403195042853,7.3,-1.0000000000000009,11.536666666666669,3.1566666666666663,4.043392504930954,1.861756319394381,-2.92,4.336607495069047,105.5,1.574364938483197,4.203621381329281,1.574364938483197,4.490010630486485
1985-01-01,4.508535450124285,7.4,-0.7000000000000002,11.413333333333332,3.063333333333333,3.52595494613126,3.465432096610121,-1.6400000000000006,4.82404505386874,105.7,3.5727000061210656,3.991453821501412,1.574364938483197,4.489729020979016
1985-02-01,1.861756319394381,7.2,-0.5999999999999996,11.29,2.789999999999999,3.606237816764146,1.574364938483197,-0.9299999999999996,4.893762183235854,106.3,1.967361616140173,3.591785909808176,3.5727000061210656,4.470204081632656
1985-03-01,1.861756319394381,7.3,-0.5999999999999996,11.86,3.28,3.790087463556846,1.574364938483197,0.1999999999999993,4.789912536443154,106.8,1.967361616140173,3.6530413469051393,1.967361616140173,4.203621381329281
1985-04-01,3.465432096610121,7.3,-0.4000000000000003,11.66,3.390000000000001,3.581800580832528,3.5727000061210656,-0.08,4.688199419167471,107.0,3.527400289884341,3.460849539406352,1.967361616140173,3.991453821501412
1985-05-01,1.574364938483197,7.2,-0.2000000000000001,11.27,3.3,3.5748792270531515,1.967361616140173,-0.5300000000000002,4.395120772946848,107.2,1.5299392364558573,3.41558800399584,3.527400289884341,3.591785909808176
1985-06-01,1.574364938483197,7.2,0.2000000000000001,10.73,3.2,3.6644165863066513,1.967361616140173,-1.0499999999999998,3.865583413693349,107.5,1.5299392364558573,3.154140073455469,1.5299392364558573,3.6530413469051393
1985-07-01,3.5727000061210656,7.3,-0.0999999999999996,10.19,2.31,3.458213256484166,3.527400289884341,-0.3899999999999997,4.421786743515834,107.7,3.702098829171807,3.016172762662328,1.5299392364558573,3.460849539406352
1985-08-01,1.967361616140173,7.2,-0.4000000000000003,10.51,2.6099999999999994,3.3524904214559337,1.5299392364558573,-0.0699999999999994,4.547509578544067,107.9,2.139427649668102,2.954794174593811,3.702098829171807,3.41558800399584
1985-09-01,1.967361616140173,7.4,-0.2000000000000001,10.4,2.479999999999998,3.2473734479465,1.5299392364558573,0.3899999999999997,4.6726265520535,108.1,2.139427649668102,2.8328998154052654,2.139427649668102,3.154140073455469
1985-10-01,3.527400289884341,7.4,-0.3000000000000007,10.29,2.299999999999999,3.2350142721217834,3.702098829171807,0.1100000000000003,4.754985727878217,108.5,3.474061133622386,2.723023350657217,2.139427649668102,3.016172762662328
1985-11-01,1.5299392364558573,7.1,-0.2000000000000001,9.98,1.93,3.5137701804368597,2.139427649668102,0.1500000000000003,4.536229819563141,109.0,1.306678052408916,2.564022420870571,3.474061133622386,2.954794174593811
1985-12-01,1.5299392364558573,7.1,-0.2999999999999998,9.458,1.1880000000000006,3.791469194312791,2.139427649668102,0.3499999999999996,4.478530805687209,109.5,1.306678052408916,2.60334835131677,1.306678052408916,2.8328998154052654
1986-01-01,3.702098829171807,7.1,-0.5999999999999996,8.936,0.7959999999999994,3.973509933774833,3.474061133622386,0.1500000000000003,4.166490066225168,109.9,2.761050093086648,2.448844062590805,1.306678052408916,2.723023350657217
